source	registry_source_id	raw_term	headword	pos	cefr	topic_or_section	pdf_page	source_ref	definition	notes	source_role	corpus_policy	source_format	locator
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	walk over	walk over	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=63
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	wrap up	wrap up	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=64
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	back story	back story	noun phrase		Other vocabulary	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=65
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	exceed	exceed	verb		Other vocabulary	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=66
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	generosity	generosity	noun		Other vocabulary	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=67
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	impractical	impractical	adjective		Other vocabulary	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=68
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	neighbouring	neighbouring	adjective		Other vocabulary	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=69
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	nutritious	nutritious	adjective		Other vocabulary	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=70
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	shortlist	shortlist	verb		Other vocabulary	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=71
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	soundproof	soundproof	adjective		Other vocabulary	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=72
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	drawl	drawl	verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=1
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	dwell on	dwell on	phrasal verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=2
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	gasp	gasp	verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=3
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	giggle	giggle	verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=4
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	mull over	mull over	phrasal verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=5
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	murmur	murmur	verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=6
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	mutter	mutter	verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=7
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	ponder over	ponder over	phrasal verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=8
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	shriek	shriek	verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=9
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	sigh	sigh	verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=10
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	snarl	snarl	verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=11
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	stammer	stammer	verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=12
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	threaten	threaten	verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=13
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	urge	urge	verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=14
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	whimper	whimper	verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=15
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	whisper	whisper	verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=16
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	yell	yell	verb		Visible glossary continuation	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=17
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	clutter	clutter	verb		Other vocabulary	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=18
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	dare	dare	verb		Other vocabulary	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=19
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	hawk	hawk	noun		Other vocabulary	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=20
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	inhabitant	inhabitant	noun		Other vocabulary	63	Edge Vocabulary Booster 3A visible PDF p.63		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=63;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=21
